node_id,neighbor_id,rssi,snr,packet_loss_rate,battery_voltage_mv,battery_pct,hop_count,is_gps,is_emergency,queue_len,distance_m,true_distance_m,last_seen_sec,uptime_min,canopy_density,wire_hex,delivery_probability,route_success
2,9,-84,15.0,13,3823,80,5,1,0,5,872,872.3,22,3039,light,02000900AC3C0D8450150568031600DF0B2A,0.5805,0
1,2,-122,-6.72,96,3730,58,1,1,0,44,1894,1898.9,200,5568,medium,0100020086E5607B3A112C6607C800C015A6,0.0698,0
14,2,-128,-12.64,80,3724,59,1,1,0,2,1647,1655.0,4,4646,medium,0E00020080CD507A3B11026F06040026121C,0.01,0
1,16,-128,-10.55,79,3773,62,2,1,0,8,247,258.3,83,6361,dense,0100100080D64F7F3E1208F7005300D918E8,0.01,0
15,1,-94,15.0,29,3392,11,1,1,0,7,1602,1601.4,18,5480,light,0F000100A23C1D590B1107420612006815F6,0.5761,1
4,11,-128,-10.68,100,3838,80,1,1,0,29,1106,1090.7,26,4072,dense,04000B0080D5648550111D52041A00E80F0B,0.01,0
8,12,-98,15.0,65,3713,48,3,1,0,27,113,131.1,23,965,dense,08000C009E3C417930131B71001700C50306,0.2015,1
2,1,-117,-3.03,62,3660,41,2,0,0,11,210,171.8,17,687,dense,020001008BF43E7429020BD2001100AF0200,0.3818,1
11,16,-125,-8.03,98,3753,58,3,0,0,18,913,1592.7,9,4194,medium,0B00100083E0627D3A0312910309006210D4,0.0418,0
13,4,-92,15.0,16,3716,44,3,1,0,1,455,438.8,119,5923,medium,0D000400A43C10792C1301C7017700231752,0.742,1
15,4,-97,15.0,28,4176,98,1,1,1,0,241,250.8,11,5820,medium,0F0004009F3C1CA7623100F1000B00BC16B9,0.7904,1
15,8,-119,-0.01,100,3655,33,1,1,0,34,1726,1721.1,29,1824,medium,0F00080089006473211122BE061D002007EE,0.1156,0
5,8,-128,-8.9,79,3801,74,3,1,0,5,2036,2055.0,3,519,dense,0500080080DC4F824A1305F4070300070205,0.01,0
5,11,-105,9.96,47,3677,40,2,1,0,7,392,397.3,3,6713,medium,05000B0097282F7528120788010300391A02,0.5058,0
10,16,-78,15.0,7,3806,71,1,1,0,8,653,667.2,26,6998,light,0A001000B23C07824711088D021A00561B02,0.6878,1
3,4,-128,-12.54,77,3765,63,1,0,0,5,368,594.3,55,5508,dense,0300040080CE4D7E3F010570013700841595,0.01,0
10,12,-111,6.48,99,3593,16,1,0,0,45,683,595.4,9,4178,medium,0A000C00911A636D10012DAB0209005210D6,0.0951,0
12,15,-76,15.0,13,4065,94,3,0,0,10,857,451.0,29,6171,light,0C000F00B43C0D9C5E030A59031D001B1863,0.5523,0
8,14,-88,15.0,25,3782,75,1,1,0,7,132,132.7,30,21,medium,08000E00A83C19804B110784001E0015000E,0.632,1
4,16,-128,-10.15,77,3793,62,2,1,0,2,2928,2925.4,45,3317,dense,0400100080D74D813E1202700B2D00F50CEF,0.01,0
13,5,-115,2.07,69,3662,31,1,0,0,10,700,920.3,17,704,medium,0D0005008D0845741F010ABC021100C00236,0.3923,1
6,7,-100,13.85,38,3724,47,4,1,0,3,540,542.6,6,3168,medium,060007009C37267A2F14031C020600600CEC,0.556,1
6,4,-128,-12.3,83,3888,83,1,1,0,6,4079,4081.9,17,5505,dense,0600040080CF538A531106EF0F1100811540,0.01,0
16,3,-128,-12.59,100,4028,92,3,1,0,45,599,592.5,278,4003,dense,1000030080CE64985C132D57021601A30F41,0.01,0
9,10,-91,15.0,45,3799,77,2,1,0,25,97,96.7,23,1679,dense,09000A00A53C2D814D1219610017008F068C,0.2739,0
8,3,-73,15.0,0,3792,72,1,1,0,2,489,508.2,6,5834,light,08000300B73C0081481102E9010600CA168C,0.8858,1
15,10,-128,-12.07,81,4016,90,1,1,0,6,768,756.2,238,4743,dense,0F000A0080D051975A11060003EE0087120C,0.01,0
14,13,-106,12.04,83,3139,4,1,1,0,32,1292,1301.5,26,2983,medium,0E000D009630533F0411200C051A00A70B10,0.0311,0
15,4,-128,-4.71,100,4177,99,1,1,0,23,1755,1744.1,12,3643,dense,0F00040080ED64A7631117DB060C003B0E18,0.01,0
13,14,-71,15.0,0,3804,76,3,1,0,9,239,226.1,27,4261,light,0D000E00B93C00824C1309EF001B00A51073,0.6203,1
15,9,-99,15.0,54,3638,30,5,1,0,16,4133,4128.5,224,7183,light,0F0009009D3C36711E15102510E0000F1C31,0.2896,1
9,5,-128,-10.18,81,3814,75,1,1,0,5,730,726.2,3411,4040,dense,0900050080D751834B1105DA02530DC80FE5,0.01,0
5,12,-105,10.9,90,3742,54,2,0,0,46,150,302.4,22,6716,medium,05000C00972C5A7C36022E960016003C1A21,0.1021,0
3,2,-108,7.59,50,3731,57,1,1,0,11,1735,1751.9,23,3097,light,03000200941E327B39110BC7061700190C30,0.4525,1
7,9,-96,15.0,27,4105,97,1,0,0,4,197,330.4,6,3692,medium,07000900A03C1BA0610104C50006006C0E25,0.6921,1
9,16,-89,15.0,13,3821,76,2,1,0,4,1612,1607.3,265,6131,light,09001000A73C0D844C12044C060901F31783,0.7214,0
16,7,-109,4.76,84,3933,86,2,1,0,35,441,443.1,148,3288,medium,100007009313548F561223B9019400D80C52,0.1311,0
2,13,-98,15.0,46,3860,82,1,1,0,11,327,312.3,14,628,medium,02000D009E3C2E8852110B47010E007402E8,0.468,0
1,8,-67,15.0,0,3800,70,2,1,0,10,223,202.4,7,1210,light,01000800BD3C008246120ADF000700BA0446,0.6342,0
16,6,-128,-13.24,84,3772,68,1,1,0,6,588,581.6,6,3192,dense,1000060080CB547F4411064C020600780C25,0.01,0
10,15,-128,-11.76,74,4171,97,3,1,0,4,2057,2060.9,17,1186,dense,0A000F0080D14AA761130409081100A2044F,0.01,0
3,1,-97,15.0,30,3035,2,2,1,1,5,586,596.4,16,5947,medium,030001009F3C1E350232054A0210003B1768,0.1239,0
9,15,-128,-12.58,82,4060,92,1,1,0,7,712,717.2,14,5133,dense,09000F0080CE529C5C1107C8020E000D1448,0.01,0
6,2,-128,-10.56,67,3785,68,3,0,0,0,306,435.2,25,6103,dense,0600020080D6438044030032011900D71781,0.01,0
3,13,-128,-11.88,71,3135,4,1,0,0,5,1737,3846.7,14,3445,medium,03000D0080D0473F040105C9060E00750D1D,0.01,0
9,16,-94,15.0,61,4040,90,5,1,0,34,327,328.4,24,3193,medium,09001000A23C3D9A5A152247011800790C09,0.1447,0
13,2,-104,11.38,46,4169,98,4,1,0,9,256,258.2,22,2973,medium,0D000200982E2EA6621409000116009D0BCF,0.4227,0
6,16,-103,15.0,49,3735,55,1,0,0,7,464,434.8,18,526,medium,06001000993C317B370107D00112000E023E,0.525,0
9,1,-91,15.0,15,3939,87,2,1,0,3,162,160.5,23,2312,medium,09000100A53C0F8F571203A2001700080929,0.7374,1
7,16,-85,15.0,19,3676,44,1,0,0,9,1395,1084.8,8,5899,light,07001000AB3C13752C0109730508000B176C,0.6143,1
14,7,-62,15.0,0,3796,74,3,0,0,12,74,115.8,25,5805,light,0E000700C23C00814A030C4A001900AD16E2,0.5585,1
10,2,-63,15.0,27,3596,22,1,0,0,39,286,175.3,202,2088,light,0A000200C13C1B6D1601271E01CA002808E5,0.2033,0
15,11,-128,-9.08,95,3069,2,4,1,1,48,3857,3848.9,14,4190,medium,0F000B0080DC5F38023430110F0E005E10F2,0.01,0
1,13,-128,-9.71,78,3728,62,1,0,0,1,1177,1659.9,287,6015,dense,01000D0080D94E7A3E010199041F017F17E8,0.01,0
4,15,-78,15.0,2,3753,59,1,1,0,4,268,278.5,18,4135,light,04000F00B23C027D3B11040C0112002710B2,0.816,1
12,5,-128,-12.03,87,3841,80,3,0,0,10,3406,3854.1,199,2844,medium,0C00050080D0578650030A4E0DC7001C0B66,0.01,0
2,15,-128,-11.11,87,3763,68,3,0,0,12,2875,2798.8,3211,4438,medium,02000F0080D4577E44030C3B0B8B0C561104,0.01,0
2,13,-128,-10.39,93,3695,43,2,0,0,12,2543,2549.8,21,767,dense,02000D0080D65D772B020CEF091500FF0249,0.01,0
1,5,-73,15.0,0,3933,85,1,1,0,0,102,87.9,30,407,medium,01000500B73C008F55110066001E00970155,0.95,1
11,8,-113,1.65,60,3776,69,1,1,0,9,1469,1505.1,244,6947,medium,0B0008008F073C7F451109BD05F400231BAA,0.4437,0
10,15,-124,-7.23,58,4047,92,3,1,0,0,1187,1187.5,4,5075,medium,0A000F0084E33A9A5C1300A3040400D3130C,0.31,1
13,1,-128,-9.76,82,4078,93,1,1,0,11,3607,3615.4,24,2988,dense,0D00010080D9529D5D110B170E1800AC0BE4,0.01,0
15,13,-53,15.0,0,3757,62,1,1,0,6,97,104.1,24,7024,light,0F000D00CB3C007D3E110661001800701BD5,0.7701,1
10,2,-69,15.0,8,3932,84,1,0,0,2,174,174.6,20,2329,light,0A000200BB3C088F540102AE0014001909C9,0.8433,1
12,2,-114,3.25,57,3141,5,1,1,0,9,1530,1517.3,26,1915,medium,0C0002008E0D3940051109FA051A007B07F1,0.0912,0
16,11,-128,-10.15,82,3653,26,4,0,0,9,349,307.5,8,487,dense,10000B0080D752731A04095D010800E70101,0.01,0
11,4,-128,-13.37,72,3758,63,1,1,0,9,559,561.3,1332,660,dense,0B00040080CB487D3F11092F0234059402AE,0.01,0
5,7,-128,-10.2,79,3788,70,1,1,0,4,693,678.3,8,6158,dense,0500070080D74F80461104B50208000E187D,0.01,0
12,2,-74,15.0,9,3807,80,2,0,0,12,281,264.1,27,516,light,0C000200B63C098250020C19011B0004025B,0.5594,0
5,6,-107,9.0,44,3760,60,1,1,0,7,3356,3367.3,23,1289,light,0500060095242C7E3C11071C0D170009053C,0.5473,1
5,2,-128,-11.02,76,3867,83,3,1,0,3,3068,3071.6,19,7094,dense,0500020080D44C88531303FC0B1300B61BDF,0.01,0
4,5,-128,-9.53,82,3830,80,1,1,0,12,508,509.7,11,83,dense,0400050080DA528550110CFC010B0053002A,0.01,0
12,7,-116,2.85,58,3730,53,2,0,0,4,2036,1339.3,5,6359,medium,0C0007008C0B3A7B350204F4070500D718A2,0.5101,1
7,2,-128,-10.24,84,3744,68,1,1,0,1,623,624.7,27,3911,dense,0700020080D7547C4411016F021B00470F2A,0.01,0
9,7,-80,15.0,28,3738,61,1,0,0,26,768,643.7,1,5500,light,09000700B03C1C7B3D011A000301007C1573,0.3182,0
13,3,-116,1.51,54,4023,92,5,1,0,4,752,768.8,17,4692,medium,0D0003008C0636985C1504F0021100541243,0.4407,0
14,7,-128,-11.55,72,4101,95,3,1,0,0,4037,4057.5,18,6019,dense,0E00070080D248A05F1300C50F120083178F,0.01,0
5,2,-121,-0.9,73,3781,66,3,0,0,7,1425,2418.0,10,499,medium,0500020087FC498042030791050A00F30199,0.3736,0
8,12,-128,-11.28,72,3642,24,3,1,0,2,549,571.8,15,6381,dense,08000C0080D3487218130225020F00ED181C,0.01,0
2,16,-122,-5.72,74,3773,68,1,1,0,9,2009,1999.8,127,1637,medium,0200100086E94A7F441109D9077F006506EF,0.3378,0
10,14,-107,9.25,54,3734,57,1,1,0,12,545,538.4,214,3319,medium,0A000E009525367B39110C2102D600F70C76,0.422,1
11,4,-112,6.48,59,3828,79,1,1,0,1,571,570.9,1201,3869,medium,0B000400901A3B844F11013B02B1041D0FE6,0.5926,0
9,13,-126,-10.59,85,3819,79,1,0,0,12,1685,1386.4,66,6599,medium,09000D0082D655834F010C95064200C71991,0.01,0
3,16,-128,-9.17,89,3752,59,4,0,0,10,794,900.5,1761,6228,dense,0300100080DB597D3B040A1A03E106541874,0.01,0
4,12,-128,-8.46,64,3806,78,3,1,0,1,1022,1038.2,11,18,dense,04000C0080DE40824E1301FE030B00120062,0.01,0
10,14,-128,-10.95,87,3885,84,2,1,0,15,3195,3198.6,17,2019,dense,0A000E0080D4578A54120F7B0C1100E307D9,0.01,0
2,1,-110,5.7,47,3794,78,2,1,0,3,299,291.5,110,1984,medium,0200010092172F814E12032B016E00C00746,0.5818,0
7,8,-84,15.0,16,3662,38,1,0,0,11,212,198.4,19,4289,medium,07000800AC3C107426010BD4001300C110EA,0.5844,1
15,16,-103,13.85,43,3796,73,2,0,0,0,242,327.4,29,1058,medium,0F00100099372B81490200F2001D0022046F,0.6678,1
5,1,-113,2.94,66,3816,75,3,1,0,17,767,757.9,3,6995,medium,050001008F0C42834B1311FF020300531B1C,0.2832,1
12,16,-127,-8.56,80,3682,35,2,1,0,9,2533,2544.9,29,2744,medium,0C00100081DE5076231209E5091D00B80AD8,0.0203,0
16,4,-128,-11.45,68,3656,32,2,1,0,7,208,207.9,127,6705,dense,1000040080D24473201207D0007F00311A72,0.01,0
13,16,-100,15.0,70,3773,64,1,1,0,31,3531,3533.5,24,1587,light,0D0010009C3C467F40111FCB0D18003306FF,0.1862,0
5,3,-93,15.0,75,3852,82,2,1,0,49,161,178.8,2,5120,medium,05000300A33C4B87521231A1000200001465,0.1221,0
10,5,-115,2.05,60,3804,77,4,1,0,9,809,827.4,9,3110,medium,0A0005008D083C824D140929030900260C02,0.3736,0
2,11,-97,15.0,25,3783,72,1,1,0,1,2089,2094.1,212,6844,light,02000B009F3C19804811012908D400BC1AF7,0.7797,1
3,12,-109,7.4,60,3759,61,1,0,0,12,141,140.3,1121,3901,dense,03000C00931E3C7D3D010C8D0061043D0FE5,0.3995,1
6,9,-115,3.96,48,4117,98,1,0,0,1,936,1303.0,11,3316,medium,060009008D1030A1620101A8030B00F40C4E,0.6531,1
5,10,-118,-0.03,69,3819,75,1,1,0,6,2343,2349.9,17,1130,medium,05000A008A0045834B1106270911006A0435,0.4511,0
4,16,-128,-10.63,81,3642,34,3,1,1,4,1607,1603.9,64,4240,medium,0400100080D5517222330447064000901036,0.01,0
12,2,-101,15.0,42,4070,94,1,0,0,7,3353,2907.9,25,6560,light,0C0002009B3C2A9D5E0107190D1900A01901,0.5562,0
7,10,-128,-9.92,91,3727,57,5,0,0,11,3986,4122.5,262,2110,medium,07000A0080D85B7A39050B920F06013E0829,0.01,0
11,15,-128,-10.49,67,3800,79,1,1,0,1,3974,3977.2,5,830,dense,0B000F0080D643824F1101860F05003E03ED,0.01,0
12,7,-96,15.0,27,3804,78,3,1,0,6,3724,3745.1,19,1156,light,0C000700A03C1B824E13068C0E130084040A,0.5774,0
16,14,-123,-5.66,62,3736,60,2,1,0,1,1423,1417.7,16,4915,medium,10000E0085E93E7B3C12018F051000331315,0.4821,1
12,10,-128,-11.78,76,4121,95,2,1,0,8,3022,3030.8,22,1988,medium,0C000A0080D14CA25F1208CE0B1600C4075E,0.01,1
7,1,-126,-13.15,69,3668,36,3,1,0,4,226,214.6,172,832,dense,0700010082CB4574241304E200AC004003E6,0.01,0
16,10,-124,-8.02,70,3693,43,1,1,0,1,3179,3173.8,1,5019,medium,10000A0084E046772B11016B0C01009B135A,0.1536,0
12,7,-103,14.63,37,3767,68,1,1,0,1,571,574.3,291,458,medium,0C000700993B257E4411013B022301CA0154,0.7137,0
3,9,-128,-10.94,80,3693,48,4,1,0,3,3794,3818.7,9,1200,medium,0300090080D45077301403D20E0900B0049C,0.01,0
3,13,-115,0.44,60,3629,32,3,1,0,2,374,375.2,12,181,medium,03000D008D023C7020130276010C00B50089,0.5071,1
9,16,-78,15.0,1,3662,43,1,1,0,0,334,328.4,93,387,light,09001000B23C01742B11004E015D00830182,0.9443,1
10,6,-96,15.0,44,3487,12,1,0,0,23,221,211.5,9,4891,medium,0A000600A03C2C620C0117DD0009001B13EB,0.3126,0
8,14,-106,9.01,46,3658,36,2,0,0,3,653,331.3,145,6884,medium,08000E0096242E732402038D029100E41A20,0.5867,1
15,8,-128,-11.31,75,3791,71,3,1,0,5,2141,2150.7,3,6641,medium,0F00080080D34B814713055D080300F1192E,0.01,0
3,12,-124,-6.9,84,4120,96,5,1,0,9,770,766.2,28,1014,medium,03000C0084E454A260150902031C00F6032A,0.1745,0
13,2,-128,-9.16,94,3565,14,3,0,0,26,2183,2144.1,3,4840,medium,0D00020080DB5E6A0E031A87080300E812FB,0.01,0
14,12,-100,15.0,38,3666,39,4,0,0,6,319,293.0,20,1592,medium,0E000C009C3C26742704063F0114003806AB,0.5006,0
4,8,-125,-8.23,69,3937,86,1,1,0,5,1474,1474.1,19,2460,medium,0400080083DF458F561105C20513009C0921,0.0904,0
16,8,-100,15.0,47,3656,39,1,1,0,2,457,468.4,25,880,medium,100008009C3C2F73271102C90119007003FF,0.636,0
4,7,-128,-10.86,81,3846,81,1,1,0,10,3618,3607.0,7,1231,medium,0400070080D5518651110A220E0700CF047D,0.01,0
10,9,-57,15.0,0,3790,70,1,1,0,8,71,82.8,2818,1958,light,0A000900C73C00814611084700020BA60771,0.718,1
6,5,-105,10.64,47,3787,70,4,1,0,9,4087,4093.0,30,6780,light,06000500972B2F80461409F70F1E007C1A5E,0.4192,1
4,14,-102,15.0,52,3647,37,4,1,0,8,405,382.1,28,6500,medium,04000E009A3C347225140895011C00641951,0.416,1
1,16,-124,-6.67,75,3817,75,1,0,0,12,2108,1613.4,17,5614,medium,0100100084E54B834B010C3C081100EE152C,0.245,0
2,3,-128,-6.75,94,4117,96,3,1,0,46,2916,2910.6,30,7191,medium,0200030080E55EA160132E640B1E00171CB5,0.01,0
2,16,-101,15.0,38,3624,26,3,0,0,11,3388,3736.9,2,5858,light,020010009B3C26701A030B3C0D0200E216F5,0.4465,1
6,1,-89,15.0,16,3923,86,1,0,1,4,142,180.1,9,5179,medium,06000100A73C108E5621048E0009003B1486,0.7466,1
5,13,-79,15.0,49,4100,95,1,1,0,41,589,594.4,25,2286,light,05000D00B13C31A05F11294D021900EE08F5,0.1654,1
14,8,-71,15.0,1,3124,4,2,1,0,5,241,237.6,208,2729,light,0E000800B93C013E041205F100D000A90AF0,0.1502,0
11,16,-128,-8.13,69,3764,59,3,0,0,0,830,965.5,14,2002,dense,0B00100080DF457E3B03003E030E00D20757,0.01,0
1,9,-120,-6.64,84,3869,81,2,1,0,10,2900,2902.8,274,4969,medium,0100090088E5548851120A540B1201691348,0.2266,0
6,5,-114,5.46,67,3702,51,1,1,0,8,1166,1166.4,4,1654,medium,060005008E1643783311088E0404007606BE,0.4294,0
4,10,-128,-13.89,84,3827,79,2,1,0,11,793,772.9,9,6332,dense,04000A0080C854844F120B19030900BC18C6,0.01,0
5,15,-91,15.0,27,3663,36,3,0,0,8,958,1458.8,34,6028,light,05000F00A53C1B74240308BE0322008C1759,0.5383,1
7,14,-105,11.05,77,3627,26,1,1,0,36,771,765.8,102,2501,medium,07000E00972C4D701A112403036600C509D1,0.145,0
8,15,-105,9.4,35,3736,53,1,1,0,7,392,388.9,148,488,medium,08000F009726237B35110788019400E8013A,0.5874,0
6,11,-128,-9.46,63,3886,82,1,1,0,1,839,825.0,1625,2743,dense,06000B0080DA3F8A52110147035906B70A44,0.01,0
16,5,-86,15.0,49,3764,63,1,1,0,30,1008,1015.6,50,3927,light,10000500AA3C317E3F111EF0033200570FB2,0.2347,0
2,6,-123,-6.9,77,3766,59,1,1,0,10,3932,3914.2,14,3735,medium,0200060085E44D7E3B110A5C0F0E00970E78,0.2374,0
8,10,-99,15.0,79,3750,56,1,1,0,44,311,319.6,1,808,medium,08000A009D3C4F7D38112C370101002803CA,0.1232,0
15,1,-116,0.59,79,3928,85,1,1,0,18,1277,1276.5,1235,1365,medium,0F0001008C024F8E551112FD04D3045505B7,0.2661,1
11,6,-100,14.65,61,3737,55,1,1,0,22,414,429.4,23,5253,medium,0B0006009C3B3D7B3711169E01170085148D,0.2789,1
13,7,-128,-12.6,77,3583,14,1,0,0,5,4937,2371.5,16,3372,dense,0D00070080CE4D6C0E0105491310002C0DCB,0.01,0
9,6,-93,15.0,36,4144,98,5,0,0,17,3563,1638.8,133,81,light,09000600A33C24A4620511EB0D850051009E,0.3243,1
10,11,-128,-12.88,87,4132,97,1,1,0,12,781,757.2,24,2934,dense,0A000B0080CC57A361110C0D031800760BEF,0.01,0
1,15,-93,15.0,30,4037,92,3,1,0,3,187,202.1,20,4705,medium,01000F00A33C1E995C1303BB0014006112B3,0.6275,1
1,12,-60,15.0,0,3149,4,1,1,0,11,185,171.1,242,4330,light,01000C00C43C004004110BB900F200EA1040,0.1293,1
15,2,-96,15.0,30,3823,79,1,1,0,12,2948,2961.3,4,2446,light,0F000200A03C1E844F110C840B04008E0969,0.5118,1
7,6,-113,0.38,79,3650,29,1,0,0,27,1039,681.5,21,3240,medium,070006008F024F731D011B0F041500A80C80,0.1942,0
10,1,-107,10.23,77,3882,82,1,1,0,36,572,572.9,16,3824,medium,0A00010095294D8A5211243C021000F00EA2,0.145,0
2,8,-128,-10.63,99,3481,12,3,1,0,49,656,639.2,26,1286,dense,0200080080D563620C133190021A000605D9,0.01,0
1,12,-69,15.0,0,3736,51,1,1,0,4,198,205.4,11,3958,light,01000C00BB3C007B331104C6000B00760F9C,0.8259,1
8,3,-128,-9.05,67,4094,95,2,1,0,7,1181,1186.1,3,2443,dense,0800030080DC439F5F12079D0403008B09FB,0.01,0
8,2,-79,15.0,10,4129,96,1,1,0,10,141,150.6,17,939,medium,08000200B13C0AA260110A8D001100AB0336,0.6293,0
16,15,-91,15.0,21,3516,13,1,1,1,7,256,241.2,9,4261,medium,10000F00A53C15650D310700010900A5108A,0.6499,1
13,9,-93,15.0,23,3731,59,2,1,0,5,1168,1160.7,69,6600,light,0D000900A33C177B3B120590044500C819CC,0.6513,0
4,7,-128,-12.43,83,3589,18,5,1,0,8,3259,3259.9,6,174,medium,0400070080CE536C121508BB0C0600AE00A7,0.01,0
4,13,-120,-2.56,76,3812,74,1,0,0,4,2611,2383.7,10,4106,medium,04000D0088F64C834A0104330A0A000A1012,0.4473,1
16,3,-128,-12.13,81,3609,29,1,1,0,8,457,478.1,98,145,dense,1000030080CF516E1D1108C90162009100B1,0.01,0
6,1,-128,-10.04,77,3671,38,1,0,0,5,2860,3476.2,1116,5841,medium,0600010080D84D752601052C0B5C04D116EC,0.01,0
5,12,-107,7.84,43,3790,70,1,1,0,3,121,144.4,213,2903,dense,05000C00951F2B814611037900D500570B5F,0.6346,0
8,6,-128,-11.91,66,3774,66,1,0,0,0,1113,909.5,16,4683,dense,0800060080D0427F420100590410004B12F7,0.01,0
1,4,-128,-10.61,83,3739,60,1,0,0,7,1578,3210.9,1,5334,dense,0100040080D6537B3C01072A060100D61434,0.01,0
16,13,-73,15.0,0,3821,74,1,1,0,0,127,144.7,89,4299,light,10000D00B73C00844A11007F005900CB1053,0.95,1
13,14,-117,0.87,54,3942,85,2,1,0,2,1193,1196.0,13,3859,medium,0D000E008B033690551202A9040D00130F39,0.5672,1
10,3,-99,15.0,36,4073,94,2,1,0,2,1013,1011.6,22,5706,medium,0A0003009D3C249D5E1202F50316004A16D5,0.6579,1
15,12,-112,3.47,56,3828,79,1,1,0,8,148,141.6,2682,4285,dense,0F000C00900E38844F110894007A0ABD100B,0.4767,0
4,16,-98,15.0,30,3929,87,3,0,0,7,792,533.7,1330,282,medium,040010009E3C1E8E570307180332051A011B,0.5455,1
13,14,-97,15.0,78,3764,58,3,1,0,45,406,400.7,150,5495,medium,0D000E009F3C4E7E3A132D960196007715C2,0.1115,0
14,11,-85,15.0,20,3673,44,2,1,0,8,924,936.3,5,622,light,0E000B00AB3C14752C12089C0305006E02C3,0.5986,1
12,6,-126,-12.56,81,3758,66,2,0,0,3,2158,1666.4,3,2197,medium,0C00060082CE517D4202036E0803009508CA,0.01,0
1,14,-128,-8.49,75,3628,23,1,1,0,7,1622,1622.7,5,6228,medium,01000E0080DE4B701711075606050054185A,0.01,0
2,13,-93,15.0,77,4027,91,2,1,0,49,1479,1462.0,26,5766,light,02000D00A33C4D985B1231C7051A00861632,0.1194,0
14,3,-117,-2.54,67,3789,64,1,1,0,7,528,504.2,161,4801,medium,0E0003008BF643804011071002A100C112E6,0.4428,0
7,14,-84,15.0,10,3983,89,1,1,0,4,153,156.7,18,154,medium,07000E00AC3C0A94591104990012009A0039,0.7763,0
11,12,-128,-14.13,83,3760,55,2,0,0,7,6334,4182.1,6,6191,dense,0B000C0080C7537E370207BE1806002F1894,0.01,0
1,14,-104,14.59,89,4013,88,2,1,0,44,252,261.6,1973,2656,medium,01000E00983A599758122CFC00B507600A5C,0.1034,0
10,8,-57,15.0,3,3638,33,1,1,0,2,107,86.7,1768,4704,light,0A000800C73C03712111026B00E8066012F3,0.8698,1
15,6,-114,4.14,67,3699,46,2,0,0,7,601,839.8,13,5721,medium,0F0006008E1143772E020759020D005916D4,0.4213,1
8,9,-128,-10.94,73,3720,53,1,0,0,5,718,473.3,16,6953,dense,0800090080D4497A350105CE021000291B75,0.01,0
9,1,-113,0.76,61,3788,72,4,1,0,2,1342,1330.2,3,3061,medium,090001008F033D804814023E050300F50B3B,0.4729,0
6,11,-128,-11.17,83,3886,83,1,1,0,8,3806,3802.9,23,4990,medium,06000B0080D3538A531108DE0E17007E13D6,0.01,0
8,11,-111,3.27,44,3710,53,2,1,0,2,481,491.9,134,2169,medium,08000B00910D2C79351202E1018600790840,0.6176,1
2,5,-85,15.0,19,4057,93,1,1,0,2,179,179.1,65,204,medium,02000500AB3C139B5D1102B3004100CC007A,0.7848,0
8,15,-118,-1.15,61,3828,75,3,1,0,7,974,984.2,4,2323,medium,08000F008AFB3D844B1307CE0304001309F2,0.4214,0
16,13,-127,-8.82,100,3379,10,1,1,0,24,271,273.7,41,3471,dense,10000D0081DD64570A11180F0129008F0D5C,0.01,0
13,12,-126,-10.16,80,4184,99,1,1,0,8,1575,1567.5,8,3600,medium,0D000C0082D750A863110827060800100E35,0.01,0
15,7,-74,15.0,0,3330,9,1,1,0,3,299,299.2,71,746,light,0F000700B63C00530911032B014700EA025B,0.7227,0
12,8,-128,-11.76,99,3788,62,3,1,0,27,3301,3299.0,29,5068,medium,0C00080080D163803E131BE50C1D00CC132C,0.01,0
12,6,-108,7.71,51,3947,87,1,1,1,10,480,473.6,81,4255,medium,0C000600941F339057310AE00151009F1022,0.4646,0
2,5,-86,15.0,37,3793,72,2,1,0,20,100,96.9,7,2815,dense,02000500AA3C258148121464000700FF0A48,0.3477,0
5,15,-128,-12.54,88,3570,14,1,1,0,8,4155,4151.7,7,3155,dense,05000F0080CE586B0E11083B100700530CB0,0.01,0
4,14,-128,-11.39,69,3646,40,2,1,0,2,2501,2499.0,22,4685,medium,04000E0080D24572281202C50916004D1295,0.01,0
12,4,-73,15.0,4,3636,22,1,1,0,1,426,422.1,25,5332,light,0C000400B73C0471161101AA011900D414AF,0.8953,1
13,10,-128,-12.61,78,3822,76,3,1,0,11,3644,3623.3,7,6861,medium,0D000A0080CE4E844C130B3C0E0700CD1AE7,0.01,0
2,13,-118,0.79,59,3924,84,1,0,0,1,1766,1705.9,28,2496,medium,02000D008A033B8E540101E6061C00C009C1,0.5925,1
13,12,-128,-10.83,81,3724,56,1,1,0,10,2072,2082.4,102,3078,dense,0D000C0080D5517A38110A18086600060C8A,0.01,0
1,4,-128,-10.01,89,3756,65,2,1,0,10,249,242.2,18,1834,dense,0100040080D8597D41120AF90012002A07D9,0.01,0
6,13,-97,15.0,28,4100,96,1,1,0,0,2949,2949.1,23,3004,light,06000D009F3C1CA0601100850B1700BC0B56,0.7904,0
3,15,-77,15.0,61,4077,94,5,1,0,49,109,110.5,197,6453,medium,03000F00B33C3D9D5E15316D00C5003519AC,0.1173,0
8,13,-83,15.0,9,3656,36,4,1,0,5,831,819.7,55,6004,light,08000D00AD3C09732414053F033700741746,0.6353,1
3,14,-128,-13.25,68,3645,35,1,1,0,1,238,259.6,22,1829,dense,03000E0080CB4472231101EE00160025078B,0.01,0
15,4,-114,2.44,65,3859,82,1,1,0,5,873,883.5,125,3145,medium,0F0004008E0A418752110569037D00490CD9,0.4865,0
