node_id,battery_voltage_mv,battery_pct,dv_dt_mv_per_hr,temperature_c,rssi_variance,missed_heartbeats,hours_to_failure,health_status
NODE_002,3829,60.2,-7.2,27.5,1.01,0,54.75,0
NODE_005,3512,23.8,-27.58,44.6,17.71,4,12.08,1
NODE_009,4071,85.9,-10.26,25.2,4.51,0,28.65,0
NODE_021,3794,57.0,-4.65,35.6,3.36,0,24.09,0
NODE_005,3367,14.2,-137.56,47.7,42.2,14,1.34,2
NODE_017,3112,3.0,-66.46,60.0,25.09,7,1.11,2
NODE_015,3592,29.4,-19.43,40.1,21.14,2,10.87,1
NODE_016,3649,37.1,-26.17,38.6,19.93,2,6.29,1
NODE_010,3376,15.0,-86.05,3.8,42.93,8,1.46,2
NODE_002,3839,59.4,-11.86,24.7,5.27,1,68.25,0
NODE_012,4028,82.7,-4.32,18.0,1.1,0,39.14,0
NODE_016,4165,95.0,-6.42,34.1,4.03,0,20.63,0
NODE_017,3616,35.3,-24.55,42.8,12.0,2,3.8,1
NODE_002,3777,53.2,-10.13,34.1,2.37,0,63.02,0
NODE_007,4057,82.7,-11.71,29.6,3.13,0,37.02,0
NODE_002,4018,81.2,-14.86,34.6,3.34,0,33.22,0
NODE_004,4103,90.8,-8.41,18.6,5.79,0,26.36,0
NODE_015,3638,37.7,-34.07,41.3,17.71,2,5.65,1
NODE_023,3802,54.7,-10.61,34.7,2.83,0,70.8,0
NODE_004,3991,78.6,-5.08,24.9,2.46,0,46.15,0
NODE_022,3907,70.7,-9.28,18.8,2.26,0,70.36,0
NODE_018,3830,59.5,-10.72,27.7,3.73,0,41.75,0
NODE_005,3866,62.3,-3.58,35.8,3.68,0,59.1,0
NODE_006,3936,69.4,-7.09,19.7,5.48,0,36.1,0
NODE_002,3893,66.5,-5.23,34.7,2.85,0,64.93,0
NODE_001,3676,41.3,-44.83,43.5,12.77,1,13.73,1
NODE_006,3934,69.2,-7.89,32.6,1.72,0,52.45,0
NODE_024,3471,22.9,-41.6,40.2,21.21,2,15.59,1
NODE_001,3584,32.0,-39.86,45.0,15.49,2,9.13,1
NODE_024,3644,37.2,-24.33,36.7,20.11,3,15.35,1
NODE_016,4168,96.0,-3.6,20.1,5.33,0,25.57,0
NODE_005,3586,32.4,-31.39,38.7,8.02,2,3.11,1
NODE_003,3771,52.4,-13.3,33.4,1.27,0,33.67,0
NODE_007,3386,16.4,-108.61,59.7,37.29,11,2.47,2
NODE_004,3690,43.0,-23.84,44.8,21.09,2,10.57,1
NODE_016,3918,68.2,-7.68,24.3,2.69,0,39.96,0
NODE_002,3652,39.7,-34.8,44.3,10.73,3,3.21,1
NODE_020,3496,22.6,-19.72,44.1,21.23,4,7.94,1
NODE_023,4105,89.0,-7.51,35.2,1.5,0,49.29,0
NODE_009,4027,81.2,-14.84,18.4,4.31,0,31.14,0
NODE_002,3552,28.0,-23.71,41.0,9.16,4,3.48,1
NODE_023,3771,53.5,-6.49,34.4,2.8,0,19.77,0
NODE_013,4005,78.6,-12.49,22.7,3.08,0,42.61,0
NODE_018,3162,4.3,-111.32,57.7,28.95,5,1.54,2
NODE_004,3932,70.1,-8.16,32.7,2.61,2,56.39,0
NODE_014,3207,7.2,-114.47,59.2,20.57,7,0.32,2
NODE_016,3698,42.5,-33.99,38.4,18.9,1,8.11,1
NODE_011,4157,94.4,-4.18,35.8,3.24,0,18.14,0
NODE_002,3639,40.0,-27.24,34.2,13.48,1,6.95,1
NODE_024,3769,50.9,-13.97,18.4,4.71,0,62.49,0
NODE_016,3217,7.4,-81.35,60.2,37.4,7,2.47,2
NODE_011,3400,14.5,-58.14,57.7,40.82,7,2.05,2
NODE_003,3118,1.9,-136.61,1.8,34.72,5,1.43,2
NODE_017,3737,50.2,-3.71,33.4,3.42,0,46.44,0
NODE_008,4171,97.6,-14.23,27.8,5.69,0,51.75,0
NODE_002,3514,24.9,-20.07,42.5,16.87,2,4.15,1
NODE_014,3982,76.7,-7.29,27.2,4.96,0,25.4,0
NODE_021,3797,53.3,-4.76,33.6,3.65,0,66.28,0
NODE_009,3691,43.4,-21.46,44.9,11.08,4,14.22,1
NODE_003,3901,67.4,-8.42,21.8,4.79,0,64.55,0
NODE_014,3843,60.1,-9.63,27.1,5.88,0,49.56,0
NODE_004,3473,22.2,-33.6,36.8,21.98,2,7.63,1
NODE_001,3475,21.1,-23.07,39.1,17.66,1,9.44,1
NODE_013,3127,3.0,-92.23,50.3,43.17,10,1.41,2
NODE_022,3452,18.7,-25.32,38.8,18.86,2,8.98,1
NODE_013,3820,57.9,-9.9,25.8,3.33,0,18.6,0
NODE_023,3576,31.4,-34.28,45.4,21.85,1,5.43,1
NODE_021,3694,44.8,-30.48,41.3,14.49,2,6.14,1
NODE_011,3800,55.3,-11.12,29.2,3.14,0,35.43,0
NODE_020,3590,29.4,-44.33,44.1,20.77,1,12.65,1
NODE_001,4166,96.2,-3.98,34.9,2.1,0,23.91,0
NODE_013,4000,77.6,-12.74,19.3,5.03,0,69.25,0
NODE_012,3219,6.6,-131.65,48.2,22.85,8,1.36,2
NODE_002,4030,82.6,-5.71,18.1,3.82,0,50.1,0
NODE_021,4193,97.4,-8.27,34.0,2.42,0,20.69,0
NODE_008,3685,41.2,-29.08,34.2,9.42,3,7.42,1
NODE_001,3994,75.4,-4.97,18.7,2.01,0,70.33,0
NODE_013,3619,36.0,-40.97,36.2,11.18,1,10.86,1
NODE_004,3481,18.5,-40.46,34.5,18.95,2,5.54,1
NODE_005,3697,41.6,-20.57,41.8,13.93,1,13.46,1
NODE_015,3966,73.5,-5.49,29.4,5.97,0,35.64,0
NODE_023,4041,82.1,-11.67,25.0,4.15,0,66.67,0
NODE_022,3595,32.9,-43.66,38.6,20.65,3,7.7,1
NODE_010,3929,68.6,-11.95,31.0,2.04,0,66.4,0
NODE_018,3577,30.6,-19.96,40.2,17.33,3,9.59,1
NODE_010,4115,92.8,-7.06,34.7,4.1,1,52.02,0
NODE_014,3497,24.5,-18.58,44.0,15.25,1,3.38,1
NODE_022,3589,32.2,-30.84,34.1,15.11,2,6.17,1
NODE_021,4114,90.2,-8.27,29.8,4.07,0,65.05,0
NODE_024,4018,79.9,-10.95,27.6,2.46,0,60.68,0
NODE_011,3576,28.8,-25.54,41.2,15.45,2,5.15,1
NODE_001,3819,59.9,-12.93,35.7,3.82,0,20.47,0
NODE_015,4163,95.7,-9.12,20.6,5.85,0,52.29,0
NODE_012,3713,47.1,-44.87,40.7,8.4,2,7.36,1
NODE_012,3774,51.9,-13.41,30.5,0.53,2,19.25,0
NODE_006,3107,2.5,-121.13,-7.2,42.72,13,0.74,2
NODE_022,3661,38.5,-22.74,43.0,16.69,3,7.3,1
NODE_003,3654,39.7,-42.28,35.7,17.2,2,6.57,1
NODE_006,3845,59.2,-9.47,22.8,3.53,0,38.54,0
NODE_006,3568,28.3,-26.32,40.3,14.94,2,10.2,1
NODE_022,3887,64.6,-3.55,22.7,4.66,2,61.1,0
NODE_021,3853,61.6,-13.87,26.6,5.46,0,62.76,0
NODE_011,3524,24.6,-32.75,34.4,18.71,1,5.42,1
NODE_004,3832,60.0,-9.69,24.9,5.99,0,22.69,0
NODE_011,3575,29.2,-33.57,42.7,20.17,1,8.53,1
NODE_004,3957,71.2,-8.84,27.5,3.31,0,41.87,0
NODE_006,4040,81.1,-14.29,28.3,0.96,0,30.99,0
NODE_008,3283,10.6,-54.52,54.4,21.48,9,0.18,2
NODE_011,3701,42.6,-30.42,45.0,9.75,2,12.41,1
NODE_015,4098,90.2,-3.63,35.1,1.68,0,62.7,0
NODE_017,3284,9.5,-136.54,59.8,22.26,8,1.66,2
NODE_002,4028,80.4,-12.09,23.4,0.75,0,47.86,0
NODE_024,3842,62.3,-13.41,24.5,2.54,0,27.98,0
NODE_020,4061,85.9,-11.49,18.4,2.07,0,66.35,0
NODE_017,3144,4.2,-113.08,56.2,25.63,5,2.23,2
NODE_022,3492,22.7,-18.5,39.8,9.66,2,7.17,1
NODE_014,4000,79.2,-3.62,34.9,3.83,0,60.24,0
NODE_011,3728,45.3,-39.23,35.9,9.56,2,11.91,1
NODE_003,3673,39.9,-31.79,43.8,10.18,1,10.15,1
NODE_013,3782,53.8,-11.13,21.9,3.03,0,24.15,0
NODE_001,3996,78.2,-6.81,26.8,2.93,0,63.92,0
NODE_024,3684,39.9,-34.92,36.4,11.56,1,3.13,1
NODE_006,4115,88.8,-10.47,32.5,1.84,0,51.1,0
NODE_007,3535,27.3,-35.65,34.7,16.32,2,8.88,1
NODE_013,4035,82.4,-14.43,18.2,4.79,0,32.75,0
NODE_022,3661,38.4,-36.96,34.8,17.95,1,13.25,1
NODE_018,3766,52.2,-4.34,32.9,4.16,0,21.87,0
NODE_011,3858,62.2,-10.5,19.8,2.21,0,23.32,0
NODE_018,3511,23.1,-23.51,36.1,18.79,2,11.91,1
NODE_003,3288,11.8,-92.93,56.6,25.56,4,0.67,2
NODE_019,3673,38.4,-27.49,42.4,21.87,2,10.8,1
NODE_015,3628,35.8,-36.73,39.8,14.75,1,3.3,1
NODE_005,4060,84.9,-13.8,18.9,3.11,0,24.16,0
NODE_008,3913,68.3,-5.47,32.3,4.19,0,35.31,0
NODE_006,3752,50.3,-10.54,31.8,5.35,0,22.35,0
NODE_009,3515,27.1,-37.99,38.4,16.48,1,8.14,1
NODE_011,3816,55.7,-12.77,25.7,0.93,0,57.66,0
NODE_004,3653,38.3,-31.49,43.0,19.85,1,7.61,1
NODE_004,3935,70.1,-5.05,34.6,2.92,0,19.36,0
NODE_012,3965,72.9,-12.65,33.2,3.39,0,62.45,0
NODE_002,3802,57.0,-6.75,34.7,4.69,0,38.56,0
NODE_003,4109,89.4,-4.37,21.2,2.83,0,18.05,0
NODE_022,4109,90.3,-10.01,19.7,2.14,0,23.52,0
NODE_006,3860,61.3,-7.79,35.8,4.55,0,67.85,0
NODE_009,4107,92.1,-10.34,24.8,5.87,0,45.57,0
NODE_016,3153,4.5,-90.39,50.5,20.71,12,0.63,2
NODE_022,3633,37.2,-34.16,36.7,19.8,3,10.5,1
NODE_006,3499,22.3,-19.22,45.9,16.31,2,5.18,1
NODE_002,4023,79.9,-11.64,18.8,1.95,0,68.58,0
NODE_005,3779,54.1,-9.58,20.3,1.36,0,46.0,0
NODE_001,3794,55.7,-6.64,31.9,5.7,0,63.79,0
NODE_016,3950,72.4,-7.65,32.2,4.5,0,62.96,0
NODE_016,3274,10.3,-99.61,51.7,43.25,6,0.36,2
NODE_004,4004,77.3,-10.09,24.0,2.8,0,23.13,0
NODE_020,3792,55.1,-3.71,35.4,2.88,0,52.12,0
NODE_022,3341,14.8,-111.8,48.4,30.2,5,0.5,2
NODE_015,3204,6.9,-108.28,58.2,38.83,5,1.1,2
NODE_010,3499,24.5,-20.33,40.1,9.24,3,5.75,1
NODE_023,3620,37.4,-21.05,34.6,15.43,4,12.07,1
NODE_004,3624,37.3,-44.65,34.9,21.88,1,13.34,1
NODE_023,3926,69.5,-5.37,30.4,2.82,0,63.23,0
NODE_003,4150,93.0,-11.05,28.4,4.65,0,55.22,0
NODE_002,4055,83.6,-7.78,31.5,2.54,0,45.19,0
NODE_011,3712,45.1,-22.85,36.8,16.37,2,12.86,1
NODE_004,4137,92.5,-3.01,21.9,3.98,0,35.4,0
NODE_011,4109,90.4,-14.16,28.8,4.57,0,65.55,0
NODE_003,3692,43.3,-20.61,44.0,19.65,3,14.67,1
NODE_004,3730,47.7,-25.92,38.9,8.52,2,8.14,1
NODE_019,3893,67.9,-13.83,21.7,4.75,0,30.62,0
NODE_011,4095,88.8,-7.76,18.2,4.74,0,39.6,0
NODE_022,3684,41.3,-28.21,41.8,14.0,2,7.71,1
NODE_019,3810,56.8,-11.67,31.1,3.59,0,50.69,0
NODE_006,3582,31.8,-27.83,44.7,12.6,4,15.03,1
NODE_014,3769,53.2,-4.47,21.9,3.92,0,41.15,0
NODE_001,3817,56.8,-9.25,22.1,2.12,0,67.67,0
NODE_010,3814,58.6,-12.95,33.3,1.99,0,46.36,0
NODE_024,4121,90.5,-10.06,34.4,1.52,0,34.88,0
NODE_001,3984,77.2,-7.21,23.6,1.98,0,70.49,0
NODE_009,4185,99.3,-14.63,30.5,1.85,0,37.86,0
NODE_023,3559,31.2,-35.52,44.7,9.27,2,9.69,1
NODE_022,3896,66.8,-3.12,18.1,4.91,0,34.68,0
NODE_012,4002,77.0,-6.52,34.2,3.07,0,62.86,0
NODE_005,3901,66.2,-13.88,29.4,0.81,1,27.67,0
NODE_003,3711,42.7,-43.09,41.7,12.46,1,6.47,1
NODE_024,4200,99.5,-14.58,35.2,1.83,0,38.61,0
NODE_019,3733,48.0,-28.8,43.3,15.98,1,9.98,1
NODE_003,3788,54.6,-14.21,32.8,4.8,0,54.55,0
NODE_020,3673,41.5,-36.75,37.4,16.83,1,3.03,1
NODE_014,3623,33.4,-39.93,38.9,10.82,1,9.73,1
NODE_020,3845,61.9,-12.5,24.7,5.66,0,38.59,0
NODE_020,3775,51.9,-9.78,32.6,4.97,0,31.45,0
NODE_018,4183,97.2,-3.66,28.0,2.39,0,29.03,0
NODE_001,3924,67.4,-3.31,33.3,3.98,1,61.58,0
NODE_012,3707,44.4,-20.13,44.1,20.12,1,8.55,1
NODE_020,3246,7.8,-110.59,48.4,41.55,10,0.89,2
NODE_009,4133,90.1,-8.72,18.1,4.69,0,36.37,0
NODE_005,4171,97.5,-12.45,22.9,2.07,0,52.83,0
NODE_022,4167,98.1,-9.84,28.6,3.86,0,18.89,0
NODE_023,4046,85.0,-4.74,18.4,5.25,1,49.55,0
NODE_003,3647,36.6,-20.48,35.0,21.49,1,9.81,1
NODE_023,3204,8.2,-109.69,52.4,30.8,9,0.1,2
NODE_011,4073,86.4,-9.93,18.4,1.03,0,33.8,0
NODE_019,3339,11.9,-121.6,61.5,29.2,14,2.46,2
NODE_019,3760,50.9,-3.28,34.7,2.28,1,52.87,0
NODE_014,4072,85.4,-5.51,22.1,2.39,0,62.54,0
NODE_024,3417,15.4,-68.41,54.1,37.58,13,0.5,2
NODE_011,3506,21.7,-19.11,44.1,12.63,4,11.87,1
NODE_008,4132,93.6,-3.01,25.7,1.45,0,62.87,0
NODE_017,3086,2.1,-102.99,54.8,27.19,7,1.92,2
NODE_014,3384,14.9,-79.59,-1.9,25.52,15,2.12,2
NODE_001,3717,43.5,-41.18,40.6,13.28,1,15.57,1
NODE_020,3463,18.0,-37.06,45.0,20.04,1,14.29,1
NODE_023,3912,67.5,-10.49,26.5,5.4,0,40.41,0
NODE_002,3378,13.0,-120.59,51.2,35.72,8,1.07,2
NODE_020,4070,86.9,-12.06,19.9,0.9,1,28.59,0
NODE_012,3956,71.1,-9.28,33.2,5.46,0,29.87,0
NODE_004,3217,5.8,-62.03,60.3,24.33,10,2.24,2
NODE_013,3933,69.6,-8.54,30.5,3.3,1,47.93,0
NODE_020,3990,74.8,-5.6,35.4,5.22,0,54.94,0
NODE_021,3861,64.3,-8.97,24.0,3.73,0,42.09,0
NODE_015,3705,44.3,-21.53,45.5,18.98,2,9.05,1
NODE_018,3753,51.3,-4.53,18.4,5.27,0,37.15,0
NODE_010,3915,67.5,-11.42,19.4,4.65,0,53.19,0
NODE_007,4004,79.4,-5.53,29.6,0.76,1,57.88,0
NODE_014,3918,67.9,-8.93,22.4,2.1,0,31.18,0
NODE_011,3597,30.7,-38.36,45.4,20.79,3,4.69,1
NODE_014,3771,51.6,-6.8,34.5,4.69,1,19.99,0
NODE_015,4202,100.0,-6.16,19.3,4.55,0,49.59,0
NODE_022,3929,71.1,-14.06,30.4,3.79,0,57.72,0
NODE_011,3089,2.4,-130.84,54.5,38.72,11,1.99,2
NODE_009,3796,53.8,-6.24,26.5,2.84,0,52.71,0
NODE_021,3976,74.3,-15.0,31.0,4.53,0,54.25,0
NODE_013,3815,57.4,-7.63,31.3,4.42,0,36.53,0
NODE_020,3753,50.8,-7.3,19.2,4.45,0,55.35,0
NODE_001,3591,35.2,-39.98,39.1,12.0,1,6.62,1
NODE_016,3620,36.7,-33.6,45.0,8.94,1,3.87,1
NODE_003,3938,68.8,-11.3,23.5,5.27,0,49.9,0
NODE_003,4067,86.7,-9.0,21.0,3.0,1,62.69,0
NODE_001,4024,80.3,-11.62,18.3,5.43,1,26.99,0
NODE_024,3987,75.2,-7.26,33.1,5.96,0,58.38,0
NODE_023,3553,30.2,-36.63,44.4,14.96,1,5.65,1
NODE_007,3105,2.2,-79.31,-3.7,29.35,8,2.26,2
NODE_014,3624,34.0,-42.88,36.5,16.71,2,9.99,1
NODE_021,3803,55.9,-8.4,23.9,5.32,0,21.13,0
NODE_019,4096,85.3,-6.87,35.5,5.54,2,47.92,0
NODE_013,4096,90.4,-4.93,35.5,1.11,0,58.93,0
NODE_006,3853,60.3,-4.75,28.6,2.21,0,48.88,0
NODE_018,3358,13.2,-74.09,61.4,21.63,8,2.18,2
NODE_007,4074,85.2,-3.22,21.1,5.53,0,50.85,0
NODE_012,4089,87.2,-12.09,31.7,0.79,0,67.88,0
NODE_006,3884,65.7,-9.33,21.5,1.0,0,57.08,0
NODE_003,3790,54.2,-4.41,24.4,1.58,0,21.39,0
NODE_008,3757,52.9,-11.31,18.2,2.93,0,56.46,0
NODE_002,3725,44.6,-34.0,41.4,12.24,3,7.16,1
NODE_014,3666,39.2,-38.59,43.6,12.56,3,4.56,1
NODE_018,3514,23.5,-29.04,35.7,21.14,3,10.77,1
NODE_011,3948,70.8,-6.79,34.8,5.55,0,19.24,0
NODE_004,3362,13.0,-51.6,56.2,20.43,15,1.84,2
NODE_021,4050,83.2,-13.39,31.3,2.72,0,62.51,0
NODE_005,3778,54.2,-5.27,24.4,4.01,0,60.24,0
NODE_020,3914,69.1,-13.25,27.5,3.97,0,61.18,0
NODE_023,3763,50.2,-10.86,22.1,4.14,0,67.81,0
NODE_021,3822,56.5,-13.41,29.3,0.77,0,25.87,0
NODE_002,3317,11.6,-57.84,-3.9,32.33,6,0.71,2
NODE_007,4173,97.0,-13.26,24.3,2.12,0,56.73,0
NODE_002,4189,99.8,-4.38,32.5,0.63,1,67.33,0
NODE_017,4124,90.3,-14.47,27.9,1.45,1,27.82,0
NODE_001,3918,67.9,-11.39,26.6,2.98,0,55.4,0
NODE_020,3128,1.7,-87.84,-7.0,32.57,15,1.5,2
NODE_011,4174,98.1,-11.88,18.6,5.45,0,63.41,0
NODE_014,3510,24.6,-29.91,40.4,20.97,2,14.44,1
NODE_012,4194,99.1,-3.28,29.2,1.81,0,53.59,0
NODE_002,3814,56.4,-3.87,33.2,0.63,0,23.28,0
NODE_024,3278,9.9,-139.18,2.0,26.93,11,2.27,2
NODE_003,3621,36.5,-39.21,34.2,12.61,3,12.49,1
NODE_017,4204,99.5,-11.13,22.4,1.43,0,33.65,0
NODE_003,4096,87.7,-11.88,32.6,4.52,1,30.6,0
NODE_015,3848,62.0,-10.7,19.7,4.54,0,52.54,0
NODE_019,3863,61.1,-7.11,25.1,0.54,0,64.68,0
NODE_017,4043,81.3,-6.02,25.4,4.9,0,53.68,0
NODE_019,3214,6.9,-80.28,57.0,41.82,6,1.36,2
NODE_006,3721,45.0,-24.48,35.3,11.06,1,5.73,1
NODE_014,3278,9.2,-101.56,57.2,40.8,11,2.28,2
NODE_021,3749,50.9,-3.61,23.0,4.91,0,70.57,0
NODE_024,3896,66.3,-8.1,24.0,0.94,0,28.84,0
NODE_016,3883,67.2,-5.55,23.9,3.96,1,55.8,0
NODE_016,4077,85.4,-3.42,19.6,4.27,0,33.72,0
NODE_017,4133,94.4,-3.86,25.7,2.28,0,58.4,0
NODE_004,3658,36.6,-33.54,38.0,11.76,2,13.23,1
NODE_003,3678,41.4,-33.23,44.6,16.56,2,10.79,1
NODE_008,3072,1.1,-67.2,50.1,38.41,6,0.25,2
NODE_004,3829,59.6,-14.55,31.7,2.3,0,52.52,0
NODE_006,3122,3.3,-92.81,58.9,25.37,14,1.54,2
NODE_016,4013,77.7,-8.19,27.4,1.9,0,20.66,0
NODE_003,3674,44.2,-18.79,37.3,19.11,1,6.9,1
NODE_001,4147,92.7,-4.55,25.9,1.83,0,46.46,0
NODE_013,3263,8.8,-56.43,51.1,42.02,9,0.69,2
NODE_005,3064,1.7,-59.85,51.0,38.69,10,1.62,2
NODE_005,3760,52.4,-11.01,21.7,5.59,1,34.14,0
NODE_019,4036,80.0,-13.16,27.6,5.9,0,57.9,0
NODE_022,3966,75.1,-6.15,21.1,0.97,1,37.3,0
NODE_011,3687,43.5,-27.48,41.9,15.8,3,11.76,1
NODE_015,3905,66.0,-13.33,34.5,2.62,0,29.75,0
NODE_020,3968,73.9,-8.86,23.2,2.67,0,50.91,0
NODE_001,3684,42.9,-42.78,43.4,15.88,2,4.3,1
NODE_017,3969,74.2,-10.56,20.8,4.23,0,23.18,0
NODE_010,3484,23.0,-39.44,35.2,20.85,2,5.31,1
NODE_022,3621,33.5,-27.61,42.0,14.66,2,8.65,1
NODE_013,3640,35.5,-44.01,34.2,12.57,2,6.42,1
NODE_023,4131,91.8,-12.33,31.8,3.45,0,23.5,0
NODE_014,3507,23.2,-41.2,34.0,16.15,3,14.16,1
NODE_002,4193,97.3,-6.67,23.4,1.12,0,50.06,0
NODE_015,3772,52.5,-14.43,20.2,2.33,0,42.56,0
NODE_008,3616,36.4,-37.9,42.0,19.46,2,12.03,1
NODE_016,3913,67.6,-10.62,35.3,2.35,0,30.06,0
NODE_009,3700,39.9,-31.83,35.1,15.48,3,7.86,1
NODE_007,3529,27.4,-38.58,35.7,13.13,1,10.18,1
NODE_022,3680,41.6,-22.41,39.8,16.37,3,7.71,1
NODE_017,3938,70.4,-14.47,32.2,5.5,0,32.17,0
NODE_021,3836,59.7,-12.99,21.8,4.55,0,52.46,0
NODE_015,3748,50.9,-13.78,25.2,3.76,2,52.21,0
NODE_004,4201,99.0,-6.97,26.8,4.95,0,31.26,0
NODE_010,3930,67.5,-11.17,24.1,0.73,0,44.96,0
NODE_010,4096,88.3,-14.56,26.3,1.55,0,23.44,0
NODE_003,4018,80.8,-14.63,33.2,4.67,0,19.9,0
NODE_013,4090,89.5,-11.76,18.6,3.49,0,27.62,0
NODE_017,4058,84.0,-10.23,30.7,1.1,0,49.23,0
NODE_008,3697,41.1,-20.07,39.1,13.63,1,15.98,1
NODE_014,3862,62.0,-4.45,32.3,4.37,0,20.46,0
NODE_002,3809,56.6,-8.54,22.9,0.97,0,61.25,0
NODE_004,3624,36.4,-42.99,36.3,16.45,4,7.03,1
NODE_016,3726,47.3,-38.88,38.9,17.41,1,9.24,1
NODE_024,3957,72.1,-5.16,19.1,4.32,0,19.21,0
NODE_023,3755,47.2,-26.98,42.0,20.8,2,5.97,1
NODE_012,3557,31.1,-35.15,43.8,13.46,1,5.26,1
NODE_011,4212,99.6,-10.02,34.1,3.09,0,32.28,0
NODE_003,3983,75.3,-5.84,25.0,5.66,0,61.75,0
NODE_022,3852,59.8,-5.37,19.4,3.95,0,64.8,0
NODE_013,3785,55.4,-9.13,29.6,3.62,2,63.52,0
NODE_020,3194,7.3,-71.76,61.5,35.73,8,1.01,2
NODE_012,3502,23.4,-26.47,37.8,12.01,1,9.77,1
NODE_023,4137,92.5,-4.14,24.2,1.68,1,28.13,0
NODE_001,3520,22.3,-39.44,43.9,17.01,1,10.71,1
NODE_015,3677,39.7,-31.15,43.4,15.52,3,14.21,1
NODE_003,4049,83.5,-13.01,35.0,1.94,0,28.71,0
NODE_011,3766,53.0,-13.83,21.3,1.43,0,39.02,0
NODE_007,3979,74.1,-5.67,34.6,3.08,0,57.54,0
NODE_001,3303,11.6,-96.51,-1.5,39.39,10,0.45,2
NODE_020,3983,74.2,-7.15,30.4,0.86,0,69.76,0
NODE_016,3874,64.1,-8.72,27.3,3.59,0,23.56,0
NODE_013,3540,24.7,-38.89,43.9,10.27,3,11.51,1
NODE_013,3950,71.5,-11.42,28.6,0.96,0,56.77,0
NODE_022,3630,36.3,-44.45,43.4,11.5,3,3.43,1
NODE_019,3667,40.5,-27.58,36.8,9.83,3,15.97,1
NODE_023,3236,8.2,-135.22,58.1,29.34,13,0.34,2
NODE_013,3135,3.3,-104.79,53.9,24.38,9,2.31,2
NODE_003,4037,81.9,-10.22,20.5,5.31,1,39.68,0
NODE_001,3794,55.7,-8.14,34.7,0.64,0,42.6,0
NODE_009,3812,57.1,-4.88,28.9,1.59,2,47.44,0
NODE_017,3508,23.8,-22.34,41.7,8.06,1,6.11,1
NODE_011,3211,8.7,-109.57,-1.1,39.29,15,0.93,2
NODE_001,3359,12.8,-112.62,58.5,23.76,12,0.69,2
NODE_003,3905,68.4,-3.58,28.5,3.15,0,68.31,0
NODE_011,3691,43.9,-32.75,39.9,14.9,3,12.09,1
NODE_007,3917,70.5,-9.58,19.0,3.65,0,31.7,0
NODE_023,3880,66.5,-3.44,22.6,4.95,0,52.08,0
NODE_019,3844,62.0,-10.38,22.7,4.66,0,62.97,0
NODE_015,4043,83.4,-4.71,18.2,2.04,0,68.85,0
NODE_021,3758,45.9,-23.43,39.5,16.89,3,13.96,1
NODE_021,3670,40.8,-43.8,36.7,11.7,3,12.73,1
NODE_024,3552,28.0,-24.62,40.0,21.72,4,7.42,1
NODE_001,3880,64.0,-8.6,18.8,2.17,1,41.69,0
NODE_007,3614,34.2,-18.25,38.6,19.99,3,5.11,1
NODE_002,4099,89.0,-8.0,34.9,5.0,0,34.14,0
NODE_016,3790,55.9,-13.71,26.7,5.96,0,34.56,0
NODE_015,4067,83.7,-10.79,24.1,1.32,0,42.62,0
NODE_006,4027,78.8,-11.45,24.1,5.69,0,58.94,0
NODE_019,3961,75.4,-3.52,24.8,5.22,0,18.62,0
NODE_014,4005,79.5,-7.83,34.6,5.75,0,40.02,0
NODE_007,4166,96.6,-5.62,26.6,3.94,1,65.69,0
NODE_015,3908,68.7,-14.51,29.8,3.63,1,39.94,0
NODE_013,3965,73.4,-12.8,31.4,4.67,0,54.18,0
NODE_003,3939,71.9,-12.14,24.4,1.22,0,27.31,0
NODE_022,3604,30.2,-18.9,41.8,10.35,1,6.01,1
NODE_022,3188,4.9,-69.1,-0.9,25.74,8,1.01,2
NODE_013,3720,44.7,-22.47,45.4,13.29,4,6.36,1
NODE_008,3466,18.1,-28.48,41.9,10.67,2,14.44,1
NODE_011,3646,36.0,-42.56,40.1,11.39,2,3.63,1
NODE_013,3161,5.2,-92.2,52.0,33.29,9,0.69,2
NODE_004,3295,11.1,-71.18,47.1,24.17,9,2.41,2
NODE_005,3753,50.3,-12.03,26.0,4.68,0,25.13,0
NODE_011,3606,32.4,-21.79,45.4,15.71,2,8.81,1
NODE_013,3832,59.0,-12.26,28.6,1.22,0,65.94,0
NODE_016,4138,95.0,-7.54,30.9,2.29,0,40.39,0
NODE_007,3349,13.4,-80.44,54.1,33.11,11,0.48,2
NODE_017,4121,91.3,-6.6,22.5,1.37,0,37.56,0
NODE_014,4117,90.9,-9.31,30.0,2.66,0,41.06,0
NODE_008,3851,59.1,-8.32,18.1,0.52,0,55.89,0
NODE_006,3876,65.6,-6.78,20.7,0.62,0,57.45,0
NODE_021,3482,20.5,-21.04,38.3,13.13,1,8.18,1
NODE_017,3826,56.9,-4.62,19.2,5.28,0,40.41,0
NODE_015,4105,87.0,-5.64,24.4,2.73,0,42.16,0
NODE_009,3768,52.5,-4.59,25.2,3.15,1,36.45,0
NODE_024,4177,96.9,-12.74,18.2,5.82,0,44.64,0
NODE_008,3523,24.5,-30.56,41.7,13.97,3,14.24,1
NODE_011,4019,79.7,-12.25,25.2,0.92,0,46.7,0
NODE_017,3634,36.6,-32.57,35.1,8.62,1,8.62,1
NODE_020,3449,16.6,-79.76,-6.5,21.84,6,0.21,2
NODE_018,4050,86.2,-10.77,22.3,4.38,1,42.3,0
